id,lead_time,arrival_week,duration,prev_cancel,booking_changes,waiting_period,per_Day_price,parking,special_request,segment,deposit,cust_type,is_cancelled
538,213,20,2,0,0,0,99,0,0,Offline TA/TO,No Deposit     ,Transient,0
539,11,43,2,0,0,0,140,0,0,Online TA,No Deposit     ,Transient,0
540,0,24,1,0,0,0,92.35,0,1,Direct,No Deposit     ,Transient,0
541,167,21,3,0,0,0,115,0,0,Offline TA/TO,Non Refund     ,Transient,1
542,34,27,0,0,0,0,94.5,0,1,Online TA,No Deposit     ,Transient,0
543,168,23,1,0,0,0,146.5,1,0,Direct,No Deposit     ,Transient,0
544,1,11,1,0,0,0,95,0,0,Online TA,No Deposit     ,Transient,0
545,120,24,5,0,1,0,122.4,0,0,Online TA,No Deposit     ,Transient,0
546,182,18,4,1,0,50,75,0,0,Offline TA/TO,Non Refund     ,Transient,1
547,103,29,1,0,0,0,94.5,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
548,423,29,1,0,0,0,122.4,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
549,56,19,3,0,0,0,23.6,0,0,Direct,No Deposit     ,Transient-Party,1
550,65,37,1,0,0,0,86,0,0,Groups,Non Refund     ,Transient,1
551,0,40,1,0,0,0,87.78,0,1,Online TA,No Deposit     ,Transient,1
552,14,6,2,0,0,0,88,0,2,Online TA,No Deposit     ,Transient,0
553,309,19,1,0,2,0,89.1,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
554,56,48,2,0,0,0,93.6,0,1,Online TA,No Deposit     ,Transient,1
555,433,37,3,0,0,0,70,0,0,Offline TA/TO,Non Refund     ,Transient,1
556,2,21,2,0,0,0,100,0,0,Direct,No Deposit     ,Transient,1
557,210,41,3,0,0,0,72.75,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
558,67,53,1,0,0,0,142,0,0,Direct,No Deposit     ,Transient,0
559,195,38,2,1,0,0,48,0,0,Offline TA/TO,No Deposit     ,Transient,1
560,31,35,2,0,1,0,147.72,0,0,Offline TA/TO,No Deposit     ,Transient,0
561,348,22,1,0,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
562,1,38,1,0,0,0,0,0,0,Complementary,No Deposit     ,Transient,0
563,73,23,3,0,0,0,170,0,0,Online TA,No Deposit     ,Transient-Party,0
564,34,35,0,0,0,0,89,0,1,Online TA,No Deposit     ,Transient,1
565,180,16,1,1,0,38,125,0,0,Offline TA/TO,Non Refund     ,Transient,1
566,44,37,2,0,0,0,126,0,0,Groups,Non Refund     ,Transient,1
567,134,8,1,0,0,0,75,0,0,Groups,No Deposit     ,Transient-Party,1
568,55,15,1,0,0,0,104,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
569,443,18,1,0,0,0,65,0,0,Offline TA/TO,Non Refund     ,Transient,1
570,28,2,3,0,0,0,87,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
571,155,24,3,0,0,0,137.25,0,2,Online TA,No Deposit     ,Transient,0
572,63,37,0,0,0,0,89.25,0,0,Online TA,No Deposit     ,Transient,0
573,57,25,1,0,0,0,230,0,1,Online TA,No Deposit     ,Transient,1
574,49,12,3,0,0,0,67.91,0,0,Online TA,No Deposit     ,Transient,0
575,196,34,3,0,0,0,135,0,3,Online TA,No Deposit     ,Transient,0
576,91,12,2,0,0,20,75,0,0,Groups,Non Refund     ,Transient,1
577,36,47,5,0,0,0,64.67,0,1,Online TA,No Deposit     ,Transient,0
578,102,17,3,0,0,0,100,0,0,Groups,No Deposit     ,Transient-Party,0
579,26,5,3,0,0,0,71.69,0,1,Online TA,No Deposit     ,Transient,0
580,240,40,2,0,0,0,140.4,0,0,Online TA,No Deposit     ,Transient,1
581,20,40,4,0,0,0,127.2,0,3,Online TA,No Deposit     ,Transient,1
582,68,8,2,1,0,0,75,0,0,Groups,Non Refund     ,Transient,1
583,79,15,4,0,0,0,95.2,0,0,Online TA,No Deposit     ,Transient,1
584,283,43,0,0,0,0,96,0,0,Groups,Non Refund     ,Transient,1
585,2,21,2,0,1,0,66.88,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
586,149,36,0,0,0,0,85.5,0,0,Online TA,No Deposit     ,Transient,1
587,6,28,0,0,0,0,95,0,1,Aviation,No Deposit     ,Transient,1
588,10,6,1,0,0,0,108,0,3,Online TA,No Deposit     ,Transient,0
589,25,20,3,0,1,0,129,0,0,Online TA,No Deposit     ,Transient,0
590,4,38,1,0,1,0,186.33,0,1,Online TA,No Deposit     ,Contract,0
591,19,40,3,0,0,0,111.75,0,1,Online TA,No Deposit     ,Transient,1
592,12,41,1,0,0,0,135,0,0,Online TA,No Deposit     ,Transient,1
593,116,25,3,0,0,0,186.3,0,1,Online TA,No Deposit     ,Transient,1
594,219,19,2,0,0,0,99,0,2,Online TA,No Deposit     ,Transient,0
595,132,30,1,0,0,0,72.25,0,0,Offline TA/TO,No Deposit     ,Transient,0
596,243,30,4,0,0,0,110,0,0,Groups,Non Refund     ,Transient,1
597,53,26,2,0,0,0,65,0,1,Groups,No Deposit     ,Transient-Party,0
598,93,18,2,0,0,0,126,0,2,Online TA,No Deposit     ,Transient,0
599,118,24,1,0,1,0,110,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
600,16,27,2,0,0,0,171,0,1,Online TA,No Deposit     ,Transient,0
601,74,28,1,0,0,0,127.8,0,0,Online TA,No Deposit     ,Transient,1
602,245,7,2,0,1,0,50.2,0,1,Online TA,No Deposit     ,Transient,0
603,183,34,5,0,1,0,187.5,0,0,Online TA,No Deposit     ,Transient,0
604,35,38,3,0,0,0,97,0,0,Offline TA/TO,No Deposit     ,Transient,0
605,111,29,3,0,0,0,72.25,0,0,Offline TA/TO,No Deposit     ,Transient,0
606,98,29,3,0,0,0,141.75,0,0,Online TA,No Deposit     ,Transient,0
607,1,36,2,0,0,0,123.5,0,0,Direct,No Deposit     ,Transient-Party,0
608,44,28,1,2,2,0,75,0,0,Corporate,No Deposit     ,Transient,0
609,320,34,2,0,0,0,115,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
610,151,19,2,0,0,0,95,0,0,Groups,Non Refund     ,Transient,1
611,59,4,2,0,0,0,63.92,0,0,Online TA,No Deposit     ,Transient,0
612,61,36,3,0,1,0,109.8,0,2,Online TA,No Deposit     ,Transient,0
613,2,21,2,0,0,0,100,0,0,Direct,No Deposit     ,Transient,1
614,163,30,2,1,0,0,76.5,0,1,Online TA,No Deposit     ,Transient,1
615,104,18,3,0,0,0,96.55,1,1,Online TA,No Deposit     ,Transient,0
616,181,42,2,0,0,0,120,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
617,7,6,0,0,0,0,88,0,1,Online TA,No Deposit     ,Transient,0
618,41,31,1,0,0,0,126,0,0,Online TA,No Deposit     ,Transient,1
619,87,37,5,0,0,0,183.6,0,1,Online TA,No Deposit     ,Transient,0
620,132,30,1,0,0,0,90,0,0,Groups,No Deposit     ,Transient-Party,0
621,178,37,2,0,0,0,135,0,0,Groups,Non Refund     ,Transient,1
622,265,26,2,0,0,0,109,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
623,377,44,2,1,0,0,62,0,0,Groups,Non Refund     ,Contract,1
624,34,6,4,0,0,0,50.33,0,0,Offline TA/TO,No Deposit     ,Transient,0
625,227,22,3,0,0,0,157.5,0,2,Online TA,No Deposit     ,Transient,0
626,67,7,0,0,0,0,80,0,0,Groups,Non Refund     ,Transient,1
627,0,37,1,0,0,0,149,0,0,Online TA,No Deposit     ,Transient,0
628,6,47,5,0,0,0,78.69,0,0,Online TA,No Deposit     ,Transient,1
629,29,16,3,0,0,0,102,0,1,Online TA,No Deposit     ,Transient,0
630,38,8,3,0,0,0,125.8,0,0,Online TA,No Deposit     ,Transient,1
631,15,10,2,0,0,0,88.8,0,0,Online TA,No Deposit     ,Transient,1
632,16,41,1,0,0,0,135,0,0,Online TA,No Deposit     ,Transient,1
633,54,29,0,0,0,0,156.93,0,2,Online TA,No Deposit     ,Transient,0
634,23,38,0,0,1,0,84.7,0,0,Online TA,No Deposit     ,Transient,0
635,50,35,4,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,1
636,86,4,1,1,0,35,85,0,0,Groups,Non Refund     ,Transient,1
637,93,32,3,0,0,0,155,0,2,Online TA,No Deposit     ,Transient,0
638,15,22,4,0,0,0,158,0,1,Online TA,No Deposit     ,Transient,0
639,119,32,2,0,0,0,76.5,0,0,Online TA,No Deposit     ,Transient,0
640,37,52,3,0,0,0,78.85,0,1,Direct,No Deposit     ,Transient,0
641,32,20,2,0,3,0,170,0,2,Direct,No Deposit     ,Transient,0
642,302,19,1,0,0,0,59,0,0,Groups,Non Refund     ,Transient,1
643,1,3,1,0,0,0,79,0,0,Aviation,No Deposit     ,Transient,0
644,4,51,1,0,0,0,70,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
645,30,38,3,0,0,0,94.5,0,2,Online TA,No Deposit     ,Transient,0
646,423,29,1,0,0,0,122.4,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
647,12,28,1,0,0,0,129,0,2,Online TA,No Deposit     ,Transient,0
648,184,34,1,0,5,0,82.12,0,2,Online TA,No Deposit     ,Transient-Party,1
649,4,42,2,0,0,0,159,0,0,Corporate,No Deposit     ,Transient,0
650,52,38,0,0,0,14,130,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
651,53,33,1,0,0,0,170,0,1,Online TA,No Deposit     ,Transient,0
652,29,38,2,0,0,0,94.5,0,0,Online TA,No Deposit     ,Contract,0
653,221,41,1,0,0,0,65,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
654,6,34,5,0,0,0,85.63,0,2,Online TA,No Deposit     ,Transient,0
655,98,48,2,0,0,0,70,0,0,Groups,No Deposit     ,Transient-Party,0
656,0,7,0,0,1,0,0,0,0,Direct,No Deposit     ,Transient,0
657,79,28,8,0,2,0,138.56,0,1,Online TA,No Deposit     ,Transient,1
658,240,53,1,0,0,0,253.1,1,2,Online TA,No Deposit     ,Transient,0
659,9,4,4,0,0,0,84,0,0,Online TA,No Deposit     ,Transient,0
660,57,23,1,0,0,0,120,0,0,Groups,No Deposit     ,Transient-Party,1
661,123,19,0,0,0,0,108,0,1,Online TA,No Deposit     ,Transient,1
662,116,20,3,0,2,0,111.92,0,1,Online TA,No Deposit     ,Transient,0
663,580,6,1,0,0,0,59,0,0,Groups,Non Refund     ,Transient,1
664,120,16,4,0,0,0,80.75,0,1,Online TA,No Deposit     ,Transient,0
665,41,53,5,0,0,0,69.29,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
666,105,15,1,0,0,0,75,0,0,Offline TA/TO,Non Refund     ,Transient,1
667,18,1,2,0,0,0,111.78,0,1,Online TA,No Deposit     ,Transient,0
668,204,40,2,0,1,0,59.07,0,0,Online TA,No Deposit     ,Transient,0
669,414,28,2,0,0,0,122.4,0,1,Groups,No Deposit     ,Transient-Party,0
670,67,7,0,0,0,0,80,0,0,Groups,Non Refund     ,Transient,1
671,7,6,2,0,0,0,98,0,2,Online TA,No Deposit     ,Transient,0
672,203,15,5,0,0,0,117,0,4,Online TA,No Deposit     ,Transient,1
673,300,46,2,0,0,0,65,0,0,Groups,Non Refund     ,Transient,1
674,15,27,0,0,1,0,0,1,0,Direct,No Deposit     ,Transient-Party,0
675,20,16,2,0,0,0,115,0,3,Online TA,No Deposit     ,Transient,1
676,3,40,3,0,0,0,54.75,0,1,Offline TA/TO,No Deposit     ,Transient,0
677,17,34,2,0,0,0,129.5,0,1,Online TA,No Deposit     ,Transient,1
678,35,41,2,0,0,0,66.53,0,1,Online TA,No Deposit     ,Transient,0
679,34,3,1,0,0,0,75,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
680,129,31,4,0,0,0,131.75,0,0,Online TA,No Deposit     ,Transient,1
681,178,18,3,1,0,46,110,0,0,Offline TA/TO,Non Refund     ,Transient,1
682,4,17,1,0,0,0,180,0,2,Online TA,No Deposit     ,Transient,0
683,18,40,3,0,0,0,149,0,2,Online TA,No Deposit     ,Transient,0
684,277,46,2,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
685,317,38,2,0,0,0,120,0,0,Offline TA/TO,Non Refund     ,Transient,1
686,48,8,2,0,0,0,65,0,1,Groups,No Deposit     ,Transient-Party,0
687,82,37,5,0,1,0,85,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
688,12,6,1,0,0,0,109,0,0,Online TA,No Deposit     ,Transient,1
689,60,39,1,0,0,0,48,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
690,177,28,1,0,0,0,96,0,0,Groups,No Deposit     ,Transient-Party,0
691,0,24,1,0,0,0,191,0,0,Direct,No Deposit     ,Transient,0
692,5,35,0,0,0,0,167,0,0,Online TA,Non Refund     ,Transient,1
693,276,39,3,0,0,178,116.33,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
694,12,42,0,0,0,0,130,0,0,Groups,No Deposit     ,Transient,0
695,552,2,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
696,95,45,1,0,0,0,75,0,0,Groups,No Deposit     ,Transient-Party,1
697,63,36,2,0,0,0,116,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
698,15,27,1,0,0,0,151,0,1,Online TA,No Deposit     ,Transient,0
699,104,43,2,0,0,0,108,0,1,Online TA,No Deposit     ,Transient,1
700,29,13,0,0,0,0,103,0,2,Online TA,No Deposit     ,Transient,0
701,88,24,2,0,0,0,116.1,0,0,Online TA,No Deposit     ,Transient,1
702,64,53,2,0,0,0,111.6,0,2,Online TA,No Deposit     ,Transient,0
703,6,20,1,0,0,0,110,0,0,Groups,No Deposit     ,Transient-Party,0
704,14,25,1,1,1,0,65,0,0,Corporate,No Deposit     ,Transient,1
705,141,28,1,0,0,0,98.1,0,1,Online TA,No Deposit     ,Transient,1
706,170,19,4,0,0,0,112.5,0,0,Direct,No Deposit     ,Transient,0
707,34,43,2,1,0,0,90.9,0,2,Online TA,No Deposit     ,Contract,1
708,62,21,1,0,0,0,116.1,0,0,Online TA,No Deposit     ,Transient,0
709,175,20,1,0,0,0,90,0,0,Groups,Non Refund     ,Transient,1
710,247,44,2,0,0,0,110,0,0,Groups,Non Refund     ,Transient,1
711,103,38,4,0,0,0,168.3,0,1,Online TA,No Deposit     ,Transient,1
712,104,49,3,0,0,0,75,0,0,Offline TA/TO,Non Refund     ,Transient,1
713,311,26,2,0,3,0,99,0,0,Online TA,No Deposit     ,Transient,0
714,125,32,6,0,0,0,153.55,0,0,Direct,No Deposit     ,Transient,0
715,4,40,2,0,0,0,95,0,1,Corporate,No Deposit     ,Transient,0
716,29,18,2,0,0,0,155.5,0,1,Direct,No Deposit     ,Transient,0
717,12,41,4,0,0,0,114,0,3,Direct,No Deposit     ,Transient,0
718,38,34,2,0,0,0,151.47,0,0,Online TA,No Deposit     ,Transient,1
719,156,17,3,0,0,0,100,0,0,Groups,Non Refund     ,Transient,1
720,24,6,5,0,1,0,75,0,0,Groups,No Deposit     ,Transient-Party,0
721,10,27,1,0,0,0,95,0,0,Corporate,No Deposit     ,Transient-Party,0
722,187,30,2,0,0,0,94.5,1,1,Online TA,No Deposit     ,Transient,0
723,57,24,2,0,0,0,90.67,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
724,6,48,2,0,0,0,75,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
725,121,39,5,0,0,0,162,0,0,Online TA,No Deposit     ,Transient,1
726,146,34,5,0,0,0,116.23,0,3,Online TA,No Deposit     ,Transient,0
727,28,9,0,0,0,0,98,0,1,Online TA,No Deposit     ,Transient,1
728,0,17,2,0,0,0,0,1,2,Complementary,No Deposit     ,Transient,0
729,180,29,0,0,1,0,85.5,0,0,Direct,No Deposit     ,Transient-Party,0
730,12,9,2,0,0,0,93,0,1,Online TA,No Deposit     ,Transient,0
731,106,21,1,0,0,0,89.1,0,0,Offline TA/TO,No Deposit     ,Transient,1
732,1,39,1,0,0,0,180,0,0,Online TA,No Deposit     ,Transient,1
733,10,28,1,0,2,0,99.52,0,0,Direct,No Deposit     ,Transient,1
734,53,26,2,0,0,0,65,0,1,Groups,No Deposit     ,Transient-Party,0
735,1,40,3,0,0,0,146,0,0,Corporate,No Deposit     ,Transient-Party,0
736,69,25,4,0,0,0,120,0,0,Offline TA/TO,Non Refund     ,Transient,1
737,38,2,1,0,0,0,75,0,0,Corporate,Non Refund     ,Transient,1
738,172,26,2,0,0,0,95,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
739,0,3,1,0,1,0,58.31,0,0,Online TA,No Deposit     ,Transient,0
740,7,15,3,0,0,0,160,0,1,Online TA,No Deposit     ,Transient,1
741,90,37,3,0,0,0,112.88,0,0,Offline TA/TO,No Deposit     ,Transient,0
742,86,33,2,0,0,0,117.9,0,0,Online TA,No Deposit     ,Transient,0
743,7,50,3,0,0,0,58,0,0,Offline TA/TO,No Deposit     ,Transient,0
744,161,13,2,0,0,101,130,0,0,Offline TA/TO,Non Refund     ,Transient,1
745,184,29,1,0,1,0,125,0,1,Groups,No Deposit     ,Transient-Party,0
746,181,27,4,1,0,0,76.5,0,0,Online TA,No Deposit     ,Transient,1
747,138,29,3,0,1,0,109.25,0,0,Online TA,No Deposit     ,Transient-Party,0
748,35,49,1,0,2,0,75,0,0,Groups,No Deposit     ,Transient-Party,1
749,304,45,3,0,0,0,89,0,0,Offline TA/TO,Non Refund     ,Transient,1
750,138,25,3,0,0,0,90.95,0,0,Offline TA/TO,No Deposit     ,Transient,0
751,0,22,1,0,0,0,119,0,0,Direct,No Deposit     ,Transient,0
752,58,8,3,0,0,0,78,0,0,Offline TA/TO,Non Refund     ,Transient,1
753,40,14,2,0,0,0,150.3,0,0,Online TA,No Deposit     ,Transient,1
754,301,33,2,1,0,0,101.5,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
755,40,24,1,0,0,0,170,0,1,Online TA,No Deposit     ,Transient,0
756,89,16,3,0,0,0,96.3,0,1,Online TA,No Deposit     ,Transient-Party,0
757,49,24,4,0,0,0,121.6,0,1,Online TA,No Deposit     ,Transient,0
758,8,14,5,3,0,0,65,0,1,Corporate,No Deposit     ,Transient,0
759,211,33,5,0,0,0,85,0,0,Offline TA/TO,No Deposit     ,Transient,0
760,56,20,2,0,0,0,140.4,0,1,Online TA,No Deposit     ,Transient,0
761,180,32,4,0,0,0,89.25,0,0,Direct,No Deposit     ,Transient-Party,0
762,104,33,3,0,1,0,6,0,2,Online TA,No Deposit     ,Transient-Party,0
763,154,38,4,0,0,0,80.75,0,0,Offline TA/TO,No Deposit     ,Transient,0
764,130,22,2,0,0,0,180,0,2,Online TA,No Deposit     ,Transient,1
765,76,15,3,0,0,0,100.8,0,0,Direct,No Deposit     ,Transient,1
766,87,39,2,0,0,0,158.4,1,1,Online TA,No Deposit     ,Transient,0
767,5,40,3,0,1,0,125,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
768,123,32,1,0,0,0,125,0,1,Online TA,No Deposit     ,Transient,1
769,10,15,2,0,0,0,131,0,1,Online TA,No Deposit     ,Transient,1
770,322,50,2,0,0,0,52,0,0,Offline TA/TO,Non Refund     ,Transient,1
771,89,40,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
772,414,28,2,0,0,0,122.4,0,1,Groups,No Deposit     ,Transient-Party,0
773,136,29,2,1,0,0,60,0,0,Groups,No Deposit     ,Transient,1
774,265,28,2,1,0,0,62,0,0,Groups,No Deposit     ,Contract,1
775,158,22,2,0,0,31,130,0,0,Groups,Non Refund     ,Transient,1
776,1,41,1,0,0,0,128,0,0,Direct,No Deposit     ,Transient,0
777,4,3,3,11,0,0,80.3,0,1,Online TA,No Deposit     ,Transient,0
778,31,16,3,0,0,0,85,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
779,108,42,2,0,0,0,190.8,0,1,Online TA,No Deposit     ,Transient,0
780,220,22,5,0,0,0,138.6,0,2,Online TA,No Deposit     ,Transient,1
781,115,12,2,0,0,0,90,0,0,Groups,No Deposit     ,Transient-Party,0
782,25,31,1,0,0,0,181,0,3,Online TA,No Deposit     ,Transient,1
783,42,5,3,0,2,28,99,0,0,Groups,No Deposit     ,Transient-Party,0
784,0,7,0,0,0,0,0,0,1,Online TA,No Deposit     ,Transient,0
785,259,31,2,0,0,0,89.1,0,1,Online TA,No Deposit     ,Transient,0
786,13,34,3,0,0,0,90,0,2,Online TA,No Deposit     ,Contract,0
787,16,48,4,0,0,0,79.75,0,0,Corporate,No Deposit     ,Transient,0
788,11,7,3,0,0,0,85,0,0,Offline TA/TO,No Deposit     ,Transient,0
789,192,26,2,0,0,0,95,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
790,12,7,3,0,0,0,97.1,0,1,Online TA,No Deposit     ,Transient,0
791,269,29,1,1,0,0,62,0,0,Groups,No Deposit     ,Contract,1
792,15,23,2,0,0,0,130,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
793,76,12,2,0,0,0,76.5,0,1,Online TA,No Deposit     ,Transient,0
794,7,36,2,0,0,0,60,0,0,Groups,No Deposit     ,Transient-Party,0
795,61,48,2,0,0,0,70,0,0,Groups,No Deposit     ,Transient-Party,0
796,44,17,1,0,1,0,85,0,0,Offline TA/TO,No Deposit     ,Transient-Party,0
797,79,43,3,0,0,0,134.55,0,3,Online TA,No Deposit     ,Transient,0
798,6,28,2,0,0,0,163.67,0,0,Online TA,No Deposit     ,Transient,1
799,244,45,1,0,0,0,68.25,0,1,Online TA,No Deposit     ,Transient,0
800,208,21,2,0,0,0,12,0,0,Groups,No Deposit     ,Transient-Party,1
801,61,4,2,0,0,0,80,0,0,Groups,Non Refund     ,Transient,1
802,22,39,4,0,0,0,159,0,2,Online TA,No Deposit     ,Transient,0
803,81,51,2,0,0,0,75,0,0,Offline TA/TO,No Deposit     ,Transient,0
804,103,17,2,0,0,0,115,0,0,Offline TA/TO,Non Refund     ,Transient,1
805,83,11,1,0,0,0,59.6,0,0,Online TA,No Deposit     ,Transient,0
806,76,36,4,0,0,0,89.75,0,0,Offline TA/TO,No Deposit     ,Transient,0
807,143,3,2,0,0,0,93.6,0,2,Online TA,No Deposit     ,Transient,0
808,43,3,3,0,0,0,86.75,0,0,Online TA,No Deposit     ,Transient,1
809,0,7,0,0,0,0,0,0,0,Direct,No Deposit     ,Transient,0
810,151,19,2,0,0,0,95,0,0,Groups,Non Refund     ,Transient,1
811,0,44,1,0,1,0,85,0,0,Offline TA/TO,No Deposit     ,Transient,0
812,4,5,0,0,1,0,59,0,0,Corporate,No Deposit     ,Transient-Party,0
813,365,20,0,0,0,0,122.4,0,2,Online TA,No Deposit     ,Transient,1
814,450,28,1,0,0,0,90,0,0,Groups,Non Refund     ,Transient,1
815,191,32,4,0,0,0,112.5,0,1,Online TA,No Deposit     ,Transient,1
816,629,13,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
817,0,44,1,4,0,0,0,0,1,Complementary,No Deposit     ,Transient,0
818,33,26,1,0,0,0,122.4,0,2,Online TA,No Deposit     ,Transient,0
819,23,50,1,0,1,0,88,0,2,Online TA,No Deposit     ,Transient,0
820,61,52,3,1,2,0,107.2,0,1,Offline TA/TO,No Deposit     ,Group,1
821,119,27,1,0,0,0,85.5,0,0,Online TA,No Deposit     ,Transient,1
822,146,33,3,0,0,0,113.56,0,0,Offline TA/TO,No Deposit     ,Transient,0
823,4,9,3,0,1,0,98,0,3,Online TA,No Deposit     ,Transient,0
824,1,16,1,0,0,0,130,0,1,Online TA,No Deposit     ,Group,0
825,315,30,2,0,0,0,89.1,0,0,Online TA,No Deposit     ,Transient,1
826,364,42,2,1,0,0,101.5,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
827,97,41,2,0,0,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
828,239,25,2,0,0,80,90.6,0,0,Offline TA/TO,Non Refund     ,Transient,1
829,1,5,1,0,0,0,0,0,0,Complementary,No Deposit     ,Transient,0
830,291,39,1,0,1,44,91,0,0,Offline TA/TO,No Deposit     ,Group,0
831,91,15,3,0,0,0,123,0,1,Online TA,No Deposit     ,Transient,0
832,5,26,3,0,0,0,143.5,0,1,Online TA,No Deposit     ,Transient,1
833,97,16,1,0,1,0,150,1,3,Online TA,No Deposit     ,Transient,0
834,140,17,2,0,0,0,130,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
835,41,53,5,0,0,0,69.29,0,0,Groups,No Deposit     ,Transient-Party,1
836,0,43,0,0,0,0,95,0,0,Corporate,No Deposit     ,Transient,0
837,175,8,2,0,0,0,79.2,0,3,Online TA,No Deposit     ,Transient,0
838,53,40,2,0,0,0,105,0,0,Groups,Non Refund     ,Transient,1
839,386,44,0,0,0,0,115,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
840,180,19,1,0,0,0,100,0,1,Offline TA/TO,No Deposit     ,Transient-Party,0
841,61,36,2,0,2,0,62,0,0,Groups,No Deposit     ,Transient-Party,0
842,34,50,2,1,0,0,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
843,259,19,3,0,0,60,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
844,28,9,3,0,0,0,95,0,0,Groups,Non Refund     ,Transient,1
845,4,40,0,0,0,0,98.1,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
846,170,32,4,0,0,0,130.5,0,0,Online TA,No Deposit     ,Transient,1
847,261,42,1,1,0,0,120,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
848,233,38,1,1,0,0,120,0,0,Offline TA/TO,Non Refund     ,Transient-Party,1
849,51,42,1,0,0,0,158.4,0,1,Online TA,No Deposit     ,Transient,0
850,86,27,0,1,0,0,65,0,0,Corporate,No Deposit     ,Transient-Party,0
851,116,10,1,0,0,0,61,0,0,Offline TA/TO,No Deposit     ,Transient-Party,1
852,102,17,3,0,0,0,100,0,0,Groups,No Deposit     ,Transient-Party,0
853,18,44,1,0,0,0,78.54,0,1,Online TA,No Deposit     ,Transient,0
854,333,39,2,1,0,19,90,0,0,Offline TA/TO,Non Refund     ,Transient,1
855,80,13,2,0,1,0,85.5,0,2,Online TA,No Deposit     ,Transient-Party,0
856,75,49,5,0,0,0,75,0,0,Offline TA/TO,No Deposit     ,Transient,0
857,81,14,2,0,0,0,0,0,0,Complementary,No Deposit     ,Transient,0
858,0,50,2,0,0,0,89.89,0,0,Online TA,No Deposit     ,Transient,0
859,130,21,4,0,0,0,198,0,1,Online TA,No Deposit     ,Transient,1
860,629,13,2,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
861,62,29,1,0,0,0,200,0,2,Online TA,No Deposit     ,Transient,1
862,21,12,1,0,0,0,79,0,0,Online TA,No Deposit     ,Transient,0
863,65,36,1,0,0,0,62,0,0,Groups,Non Refund     ,Transient,1
864,103,32,5,0,0,0,198.98,0,1,Online TA,No Deposit     ,Transient,0
865,272,29,2,1,0,0,62,0,0,Groups,No Deposit     ,Contract,1
866,114,12,2,0,0,0,74.8,0,0,Online TA,No Deposit     ,Transient,1
867,1,20,1,0,1,0,183,0,0,Online TA,No Deposit     ,Transient,0
868,178,37,2,0,0,0,135,0,0,Groups,Non Refund     ,Transient,1
869,263,32,1,0,0,0,107.1,0,2,Online TA,No Deposit     ,Transient,0
870,0,51,1,0,0,0,50,1,2,Corporate,No Deposit     ,Transient,0
871,286,44,2,0,0,0,65,0,0,Groups,Non Refund     ,Transient,1
872,255,15,6,0,1,0,101.7,0,1,Online TA,No Deposit     ,Transient,0
873,144,17,2,0,0,0,105.4,0,1,Offline TA/TO,No Deposit     ,Transient,1
874,38,13,3,0,0,0,133.8,0,0,Online TA,No Deposit     ,Transient,1
875,138,28,2,1,0,0,68,0,2,Online TA,No Deposit     ,Transient-Party,1
